Date,price_open,price_high,price_low,price_close,price_volume,sentiment_positive,sentiment_negative,social_dominance,fear_greed,active_addresses,whale_stablecoin_pct,dev_activity,transaction_volume,network_growth
2024-03-04 00:00:00+00:00,3487.8,3640.94,3423.78,3627.76,715360.6361,3644.89271068573,2905.572798192501,7.370789027998,82,512057,52.256945513731,2391,20107795.565805905,793479
2024-03-05 00:00:00+00:00,3627.75,3822.04,3200.0,3553.65,1392904.864,3644.89271068573,2905.572798192501,7.861133989134,90,512057,52.256945513731,2391,20107795.565805905,793479
2024-03-06 00:00:00+00:00,3553.66,3900.0,3499.4,3818.59,969494.71,3644.89271068573,2905.572798192501,8.582085792722,75,512057,52.256945513731,2391,20107795.565805905,793479
2024-03-07 00:00:00+00:00,3818.58,3933.81,3735.0,3868.76,540780.675,4008.447535872459,2992.397001266479,7.748080164591,82,559420,51.152321226087,2645,20065818.441196043,796478
2024-03-08 00:00:00+00:00,3868.76,3993.75,3820.0,3883.36,646399.2589,4008.447535872459,2992.397001266479,8.073671174927,81,559420,51.152321226087,2645,20065818.441196043,796478
2024-03-09 00:00:00+00:00,3883.37,3942.0,3870.01,3905.21,254839.1386,4008.447535872459,2992.397001266479,8.030298531546,84,559420,51.152321226087,2645,20065818.441196043,796478
2024-03-10 00:00:00+00:00,3905.2,3964.67,3791.26,3878.47,356664.68,4008.447535872459,2992.397001266479,7.001725754024,79,559420,51.152321226087,2645,20065818.441196043,796478
2024-03-11 00:00:00+00:00,3878.47,4086.23,3722.95,4064.8,721554.5139,4008.447535872459,2992.397001266479,8.203220174532,82,559420,51.152321226087,2645,20065818.441196043,796478
2024-03-12 00:00:00+00:00,4064.8,4093.92,3828.98,3979.96,632787.3941,4008.447535872459,2992.397001266479,7.406141366077,81,559420,51.152321226087,2645,20065818.441196043,796478
2024-03-13 00:00:00+00:00,3979.97,4083.0,3932.23,4004.79,482305.7766,4008.447535872459,2992.397001266479,9.497907204765,81,559420,51.152321226087,2645,20065818.441196043,796478
2024-03-14 00:00:00+00:00,4004.79,4010.98,3723.0,3881.7,648237.5245,3731.917104661465,3317.378535747528,8.859214393519,88,646828,51.19140670569,2326,21976369.97870816,852475
2024-03-15 00:00:00+00:00,3881.69,3934.02,3570.0,3742.19,947537.4071,3731.917104661465,3317.378535747528,7.861355976936,83,646828,51.19140670569,2326,21976369.97870816,852475
2024-03-16 00:00:00+00:00,3742.19,3781.12,3468.8,3523.09,548288.1569,3731.917104661465,3317.378535747528,7.790059404203,81,646828,51.19140670569,2326,21976369.97870816,852475
2024-03-17 00:00:00+00:00,3523.09,3678.68,3412.0,3644.71,517790.9936,3731.917104661465,3317.378535747528,8.804268834189,79,646828,51.19140670569,2326,21976369.97870816,852475
