Date,Positive sentiment (Total) (SOL),Negative sentiment (Total) (SOL),Weighted sentiment (Total) (SOL),Social Dominance (SOL),Active Addresses 24h (SOL),Percent of Stablecoin Total Supply held by Whales with more than 5 million USD,Development Activity (SOL),Transaction Volume (SOL),Network Growth (SOL)
2020-06-18T00:00:00.000Z,13.764577686787,12.02617251873,0,0.186499131749,,33.629708788414,691,,
2020-06-19T00:00:00.000Z,12.724424362183,12.02617251873,,0.186499131749,,33.629708788414,691,,
2020-06-20T00:00:00.000Z,6.664180159569,12.02617251873,,0.186499131749,,33.629708788414,691,,
2020-06-21T00:00:00.000Z,1.465101718903,12.02617251873,,0.186499131749,,33.629708788414,691,,
2020-06-22T00:00:00.000Z,16.106675088406,12.02617251873,,0.186499131749,,33.629708788414,691,,
2020-06-23T00:00:00.000Z,2.386324763298,12.02617251873,,0.186499131749,,33.629708788414,691,,
2020-06-24T00:00:00.000Z,5.740811884403,12.02617251873,,0.186499131749,,33.629708788414,691,,
2020-06-25T00:00:00.000Z,5.620528817177,4.717424929142,0,0.153443952749,,32.593626997833,661,,
2020-06-26T00:00:00.000Z,2.344150364399,4.717424929142,,0.153443952749,,32.593626997833,661,,
2020-06-27T00:00:00.000Z,1.686972379684,4.717424929142,,0.153443952749,,32.593626997833,661,,
2020-06-28T00:00:00.000Z,4.066356122494,4.717424929142,,0.153443952749,,32.593626997833,661,,
2020-06-29T00:00:00.000Z,7.963982403278,4.717424929142,,0.153443952749,,32.593626997833,661,,
2020-06-30T00:00:00.000Z,3.495549380779,4.717424929142,,0.153443952749,,32.593626997833,661,,
2020-07-01T00:00:00.000Z,2.408430337906,4.717424929142,,0.153443952749,,32.593626997833,661,,
2020-07-02T00:00:00.000Z,2.617567300797,7.931659162045,0,0.080330771281,,33.861915323469,637,,
2020-07-03T00:00:00.000Z,2.521153450012,7.931659162045,,0.080330771281,,33.861915323469,637,,
2020-07-04T00:00:00.000Z,0,7.931659162045,,0.080330771281,,33.861915323469,637,,
2020-07-05T00:00:00.000Z,2.251762866974,7.931659162045,,0.080330771281,,33.861915323469,637,,
2020-07-06T00:00:00.000Z,0.729189455509,7.931659162045,,0.080330771281,,33.861915323469,637,,
2020-07-07T00:00:00.000Z,1.754205167294,7.931659162045,,0.080330771281,,33.861915323469,637,,
2020-07-08T00:00:00.000Z,3.192703545094,7.931659162045,,0.080330771281,,33.861915323469,637,,
2020-07-09T00:00:00.000Z,0,7.193511605263,0,0.110545409527,,34.665133736564,686,,
2020-07-10T00:00:00.000Z,4.301674306393,7.193511605263,,0.110545409527,,34.665133736564,686,,
2020-07-11T00:00:00.000Z,0.888433933258,7.193511605263,,0.110545409527,,34.665133736564,686,,
2020-07-12T00:00:00.000Z,4.09244453907,7.193511605263,,0.110545409527,,34.665133736564,686,,
2020-07-13T00:00:00.000Z,0.887901723385,7.193511605263,,0.110545409527,,34.665133736564,686,,
2020-07-14T00:00:00.000Z,0,7.193511605263,,0.110545409527,,34.665133736564,686,,
2020-07-15T00:00:00.000Z,3.99527990818,7.193511605263,,0.110545409527,,34.665133736564,686,,
2020-07-16T00:00:00.000Z,2.341028034687,10.387209832668,0,0.222698260154,,33.533282957292,661,,
2020-07-17T00:00:00.000Z,5.384607374668,10.387209832668,,0.222698260154,,33.533282957292,661,,
2020-07-18T00:00:00.000Z,3.158061623573,10.387209832668,,0.222698260154,,33.533282957292,661,,
2020-07-19T00:00:00.000Z,1.616067588329,10.387209832668,,0.222698260154,,33.533282957292,661,,
2020-07-20T00:00:00.000Z,1.470896184444,10.387209832668,,0.222698260154,,33.533282957292,661,,
2020-07-21T00:00:00.000Z,1.459973454475,10.387209832668,,0.222698260154,,33.533282957292,661,,
2020-07-22T00:00:00.000Z,8.575959801674,10.387209832668,,0.222698260154,,33.533282957292,661,,
2020-07-23T00:00:00.000Z,0,20.704729855061,0,0.229665374391,,34.416455049297,911,,
2020-07-24T00:00:00.000Z,1.748941898346,20.704729855061,,0.229665374391,,34.416455049297,911,,
2020-07-25T00:00:00.000Z,4.741277039051,20.704729855061,,0.229665374391,,34.416455049297,911,,
2020-07-26T00:00:00.000Z,2.30103468895,20.704729855061,,0.229665374391,,34.416455049297,911,,
2020-07-27T00:00:00.000Z,62.310592651367,20.704729855061,,0.229665374391,,34.416455049297,911,,
2020-07-28T00:00:00.000Z,41.935687184334,20.704729855061,,0.229665374391,,34.416455049297,911,,
2020-07-29T00:00:00.000Z,24.4193546772,20.704729855061,,0.229665374391,,34.416455049297,911,,
2020-07-30T00:00:00.000Z,27.101387560368,25.35823738575,0,0.221781011623,,34.265583504405,1003,,
2020-07-31T00:00:00.000Z,12.280934691429,25.35823738575,,0.221781011623,,34.265583504405,1003,,
2020-08-01T00:00:00.000Z,12.724876046181,25.35823738575,,0.221781011623,,34.265583504405,1003,,
2020-08-02T00:00:00.000Z,5.778202712536,25.35823738575,,0.221781011623,,34.265583504405,1003,,
2020-08-03T00:00:00.000Z,9.039653480053,25.35823738575,,0.221781011623,,34.265583504405,1003,,
2020-08-04T00:00:00.000Z,10.290938317776,25.35823738575,,0.221781011623,,34.265583504405,1003,,
2020-08-05T00:00:00.000Z,6.47214949131,25.35823738575,,0.221781011623,,34.265583504405,1003,,
2020-08-06T00:00:00.000Z,11.304596543312,51.937022864819,0,0.383391627297,,31.269401529511,1435,,
2020-08-07T00:00:00.000Z,10.745572805405,51.937022864819,,0.383391627297,,31.269401529511,1435,,
2020-08-08T00:00:00.000Z,8.844645738602,51.937022864819,,0.383391627297,,31.269401529511,1435,,
2020-08-09T00:00:00.000Z,21.940687060356,51.937022864819,,0.383391627297,,31.269401529511,1435,,
2020-08-10T00:00:00.000Z,18.134219646454,51.937022864819,,0.383391627297,,31.269401529511,1435,,
2020-08-11T00:00:00.000Z,33.012185037136,51.937022864819,,0.383391627297,,31.269401529511,1435,,
2020-08-12T00:00:00.000Z,17.030474483967,51.937022864819,,0.383391627297,,31.269401529511,1435,,
2020-08-13T00:00:00.000Z,28.834453523159,44.036393404007,0,0.223405704214,,34.454032915005,862,,
2020-08-14T00:00:00.000Z,18.038702368736,44.036393404007,,0.223405704214,,34.454032915005,862,,
2020-08-15T00:00:00.000Z,13.727181434631,44.036393404007,,0.223405704214,,34.454032915005,862,,
2020-08-16T00:00:00.000Z,5.613230228424,44.036393404007,,0.223405704214,,34.454032915005,862,,
2020-08-17T00:00:00.000Z,3.966392338276,44.036393404007,,0.223405704214,,34.454032915005,862,,
2020-08-18T00:00:00.000Z,18.849094808102,44.036393404007,,0.223405704214,,34.454032915005,862,,
2020-08-19T00:00:00.000Z,6.327927708626,44.036393404007,,0.223405704214,,34.454032915005,862,,
2020-08-20T00:00:00.000Z,3.049350976944,20.780663669109,0,0.183741552143,,34.750078257041,1017,,
2020-08-21T00:00:00.000Z,11.579907715321,20.780663669109,,0.183741552143,,34.750078257041,1017,,
2020-08-22T00:00:00.000Z,5.044577479362,20.780663669109,,0.183741552143,,34.750078257041,1017,,
2020-08-23T00:00:00.000Z,5.523604750633,20.780663669109,,0.183741552143,,34.750078257041,1017,,
2020-08-24T00:00:00.000Z,7.494543075562,20.780663669109,,0.183741552143,,34.750078257041,1017,,
2020-08-25T00:00:00.000Z,13.517447054386,20.780663669109,,0.183741552143,,34.750078257041,1017,,
2020-08-26T00:00:00.000Z,6.294685184956,20.780663669109,,0.183741552143,,34.750078257041,1017,,
2020-08-27T00:00:00.000Z,9.101342737675,65.683417439461,0,0.398506793299,,31.354120442926,999,,
2020-08-28T00:00:00.000Z,12.545559346676,65.683417439461,,0.398506793299,,31.354120442926,999,,
2020-08-29T00:00:00.000Z,19.430922329426,65.683417439461,,0.398506793299,,31.354120442926,999,,
2020-08-30T00:00:00.000Z,28.661786258221,65.683417439461,,0.398506793299,,31.354120442926,999,,
2020-08-31T00:00:00.000Z,18.943022489548,65.683417439461,,0.398506793299,,31.354120442926,999,,
2020-09-01T00:00:00.000Z,21.587568938732,65.683417439461,,0.398506793299,,31.354120442926,999,,
2020-09-02T00:00:00.000Z,16.895324647427,65.683417439461,,0.398506793299,,31.354120442926,999,,
2020-09-03T00:00:00.000Z,27.729452908039,30.699556350708,0,0.368608226747,,34.998258046098,1134,,
2020-09-04T00:00:00.000Z,11.187000334263,30.699556350708,,0.368608226747,,34.998258046098,1134,,
2020-09-05T00:00:00.000Z,10.118693053722,30.699556350708,,0.368608226747,,34.998258046098,1134,,
2020-09-06T00:00:00.000Z,16.137863278389,30.699556350708,,0.368608226747,,34.998258046098,1134,,
2020-09-07T00:00:00.000Z,13.817443847656,30.699556350708,,0.368608226747,,34.998258046098,1134,,
2020-09-08T00:00:00.000Z,9.906477332115,30.699556350708,,0.368608226747,,34.998258046098,1134,,
2020-09-09T00:00:00.000Z,20.116347014904,30.699556350708,,0.368608226747,,34.998258046098,1134,,
2020-09-10T00:00:00.000Z,26.267612576485,30.01229685545,0,0.470568276829,,34.678918716531,1243,,
