Date,Social Dominance (ETH),Positive sentiment (Total) (ETH),Negative sentiment (Total) (ETH),Weighted sentiment (Total) (ETH),Development Activity (ETH),MVRV Ratio (1d) (ETH),NVT Ratio (with Transaction Volume) (ETH),Active Addresses 24h (ETH),Supply on Exchanges (ETH),Whale Transaction Count (>100k USD) (ETH),Percent of Stablecoin Total Supply held by Whales with more than 5 million USD,Transaction Volume (ETH),Network Growth (ETH)
2020-12-17T00:00:00.000Z,5.984326410575,4105.518660902977,1765.850742816925,0,1569,-0.02913124627300001,17.35449389534,450568,19662486.31284546,32629,31.246422943003,48549633.96067206,753485
2020-12-18T00:00:00.000Z,5.068950780599,4105.518660902977,1765.850742816925,,1569,-0.02913124627300001,17.35449389534,450568,19662486.31284546,32629,31.246422943003,48549633.96067206,753485
2020-12-19T00:00:00.000Z,5.007772741948,4105.518660902977,1765.850742816925,,1569,-0.02913124627300001,17.35449389534,450568,19662486.31284546,32629,31.246422943003,48549633.96067206,753485
2020-12-20T00:00:00.000Z,4.387441856723,4105.518660902977,1765.850742816925,,1569,-0.02913124627300001,17.35449389534,450568,19662486.31284546,32629,31.246422943003,48549633.96067206,753485
2020-12-21T00:00:00.000Z,5.179423412269,4105.518660902977,1765.850742816925,,1569,-0.02913124627300001,17.35449389534,450568,19662486.31284546,32629,31.246422943003,48549633.96067206,753485
2020-12-22T00:00:00.000Z,10.174589675259,4105.518660902977,1765.850742816925,,1569,-0.02913124627300001,17.35449389534,450568,19662486.31284546,32629,31.246422943003,48549633.96067206,753485
2020-12-23T00:00:00.000Z,8.659924201556,4105.518660902977,1765.850742816925,,1569,-0.02913124627300001,17.35449389534,450568,19662486.31284546,32629,31.246422943003,48549633.96067206,753485
2020-12-24T00:00:00.000Z,9.942437362452,4841.152655005455,2185.611244559288,0,647,0.017270572294000086,19.497306772153,444964,19420308.462622415,30128,31.87504482819,43563371.96530731,723226
2020-12-25T00:00:00.000Z,8.927701350793,4841.152655005455,2185.611244559288,,647,0.017270572294000086,19.497306772153,444964,19420308.462622415,30128,31.87504482819,43563371.96530731,723226
2020-12-26T00:00:00.000Z,8.898696267884,4841.152655005455,2185.611244559288,,647,0.017270572294000086,19.497306772153,444964,19420308.462622415,30128,31.87504482819,43563371.96530731,723226
2020-12-27T00:00:00.000Z,12.021117567314,4841.152655005455,2185.611244559288,,647,0.017270572294000086,19.497306772153,444964,19420308.462622415,30128,31.87504482819,43563371.96530731,723226
2020-12-28T00:00:00.000Z,15.106594959516,4841.152655005455,2185.611244559288,,647,0.017270572294000086,19.497306772153,444964,19420308.462622415,30128,31.87504482819,43563371.96530731,723226
2020-12-29T00:00:00.000Z,9.057232947593,4841.152655005455,2185.611244559288,,647,0.017270572294000086,19.497306772153,444964,19420308.462622415,30128,31.87504482819,43563371.96530731,723226
2020-12-30T00:00:00.000Z,9.582981491252,4841.152655005455,2185.611244559288,,647,0.017270572294000086,19.497306772153,444964,19420308.462622415,30128,31.87504482819,43563371.96530731,723226
2020-12-31T00:00:00.000Z,11.105526661435,6973.12388074398,4283.689886033535,0,1268,0.03549516849300005,14.499931474498,531498,19485950.795446046,62849,29.326365668127,58850183.556734964,887831
2021-01-01T00:00:00.000Z,10.096221048443,6973.12388074398,4283.689886033535,,1268,0.03549516849300005,14.499931474498,531498,19485950.795446046,62849,29.326365668127,58850183.556734964,887831
2021-01-02T00:00:00.000Z,9.741641932864,6973.12388074398,4283.689886033535,,1268,0.03549516849300005,14.499931474498,531498,19485950.795446046,62849,29.326365668127,58850183.556734964,887831
2021-01-03T00:00:00.000Z,14.29622267951,6973.12388074398,4283.689886033535,,1268,0.03549516849300005,14.499931474498,531498,19485950.795446046,62849,29.326365668127,58850183.556734964,887831
2021-01-04T00:00:00.000Z,18.763563820877,6973.12388074398,4283.689886033535,,1268,0.03549516849300005,14.499931474498,531498,19485950.795446046,62849,29.326365668127,58850183.556734964,887831
2021-01-05T00:00:00.000Z,16.130877819426,6973.12388074398,4283.689886033535,,1268,0.03549516849300005,14.499931474498,531498,19485950.795446046,62849,29.326365668127,58850183.556734964,887831
2021-01-06T00:00:00.000Z,15.275536819507,6973.12388074398,4283.689886033535,,1268,0.03549516849300005,14.499931474498,531498,19485950.795446046,62849,29.326365668127,58850183.556734964,887831
2021-01-07T00:00:00.000Z,11.799761689751,6477.096405148506,3796.090815663338,0,1676,0.05179578637899995,13.870556688997,457007,19553455.178504426,80959,29.258818430615,60378828.7014093,978316
2021-01-08T00:00:00.000Z,13.48927735825,6477.096405148506,3796.090815663338,,1676,0.05179578637899995,13.870556688997,457007,19553455.178504426,80959,29.258818430615,60378828.7014093,978316
2021-01-09T00:00:00.000Z,13.220311779147,6477.096405148506,3796.090815663338,,1676,0.05179578637899995,13.870556688997,457007,19553455.178504426,80959,29.258818430615,60378828.7014093,978316
2021-01-10T00:00:00.000Z,15.360008971936,6477.096405148506,3796.090815663338,,1676,0.05179578637899995,13.870556688997,457007,19553455.178504426,80959,29.258818430615,60378828.7014093,978316
2021-01-11T00:00:00.000Z,13.694488785264,6477.096405148506,3796.090815663338,,1676,0.05179578637899995,13.870556688997,457007,19553455.178504426,80959,29.258818430615,60378828.7014093,978316
2021-01-12T00:00:00.000Z,12.300416056189,6477.096405148506,3796.090815663338,,1676,0.05179578637899995,13.870556688997,457007,19553455.178504426,80959,29.258818430615,60378828.7014093,978316
2021-01-13T00:00:00.000Z,11.484336693481,6477.096405148506,3796.090815663338,,1676,0.05179578637899995,13.870556688997,457007,19553455.178504426,80959,29.258818430615,60378828.7014093,978316
2021-01-14T00:00:00.000Z,12.287172636611,6533.081999897957,3433.775574088097,0,2727,0.03846695222700003,14.381257433012,490447,19502833.828918215,66199,33.043208457793,61156001.813872546,926845
2021-01-15T00:00:00.000Z,12.681343102772,6533.081999897957,3433.775574088097,,2727,0.03846695222700003,14.381257433012,490447,19502833.828918215,66199,33.043208457793,61156001.813872546,926845
2021-01-16T00:00:00.000Z,13.70639585113,6533.081999897957,3433.775574088097,,2727,0.03846695222700003,14.381257433012,490447,19502833.828918215,66199,33.043208457793,61156001.813872546,926845
2021-01-17T00:00:00.000Z,13.149579927899,6533.081999897957,3433.775574088097,,2727,0.03846695222700003,14.381257433012,490447,19502833.828918215,66199,33.043208457793,61156001.813872546,926845
2021-01-18T00:00:00.000Z,14.138920307535,6533.081999897957,3433.775574088097,,2727,0.03846695222700003,14.381257433012,490447,19502833.828918215,66199,33.043208457793,61156001.813872546,926845
2021-01-19T00:00:00.000Z,23.138186515408,6533.081999897957,3433.775574088097,,2727,0.03846695222700003,14.381257433012,490447,19502833.828918215,66199,33.043208457793,61156001.813872546,926845
2021-01-20T00:00:00.000Z,16.309030172397,6533.081999897957,3433.775574088097,,2727,0.03846695222700003,14.381257433012,490447,19502833.828918215,66199,33.043208457793,61156001.813872546,926845
2021-01-21T00:00:00.000Z,14.380713952543,5597.384915113449,2978.604473352432,0,2230,-0.017092269505999957,13.038023049869,423650,18472188.336076517,74829,34.244013141209,62353040.681743,827130
2021-01-22T00:00:00.000Z,13.86370491102,5597.384915113449,2978.604473352432,,2230,-0.017092269505999957,13.038023049869,423650,18472188.336076517,74829,34.244013141209,62353040.681743,827130
2021-01-23T00:00:00.000Z,12.976124652398,5597.384915113449,2978.604473352432,,2230,-0.017092269505999957,13.038023049869,423650,18472188.336076517,74829,34.244013141209,62353040.681743,827130
2021-01-24T00:00:00.000Z,18.123538375075,5597.384915113449,2978.604473352432,,2230,-0.017092269505999957,13.038023049869,423650,18472188.336076517,74829,34.244013141209,62353040.681743,827130
2021-01-25T00:00:00.000Z,19.575932433828,5597.384915113449,2978.604473352432,,2230,-0.017092269505999957,13.038023049869,423650,18472188.336076517,74829,34.244013141209,62353040.681743,827130
2021-01-26T00:00:00.000Z,15.03243731232,5597.384915113449,2978.604473352432,,2230,-0.017092269505999957,13.038023049869,423650,18472188.336076517,74829,34.244013141209,62353040.681743,827130
2021-01-27T00:00:00.000Z,15.460780093937,5597.384915113449,2978.604473352432,,2230,-0.017092269505999957,13.038023049869,423650,18472188.336076517,74829,34.244013141209,62353040.681743,827130
2021-01-28T00:00:00.000Z,10.517132885701,9520.73549348116,4786.041234254837,0,2094,0.045542367771999936,14.997578004028,545920,18571767.660005655,73803,32.419636360522,54896581.299114004,1080821
2021-01-29T00:00:00.000Z,5.156791305186,9520.73549348116,4786.041234254837,,2094,0.045542367771999936,14.997578004028,545920,18571767.660005655,73803,32.419636360522,54896581.299114004,1080821
2021-01-30T00:00:00.000Z,6.661689296952,9520.73549348116,4786.041234254837,,2094,0.045542367771999936,14.997578004028,545920,18571767.660005655,73803,32.419636360522,54896581.299114004,1080821
2021-01-31T00:00:00.000Z,6.898434872114,9520.73549348116,4786.041234254837,,2094,0.045542367771999936,14.997578004028,545920,18571767.660005655,73803,32.419636360522,54896581.299114004,1080821
2021-02-01T00:00:00.000Z,7.58784874742,9520.73549348116,4786.041234254837,,2094,0.045542367771999936,14.997578004028,545920,18571767.660005655,73803,32.419636360522,54896581.299114004,1080821
2021-02-02T00:00:00.000Z,14.363856601718,9520.73549348116,4786.041234254837,,2094,0.045542367771999936,14.997578004028,545920,18571767.660005655,73803,32.419636360522,54896581.299114004,1080821
2021-02-03T00:00:00.000Z,16.45143417881,9520.73549348116,4786.041234254837,,2094,0.045542367771999936,14.997578004028,545920,18571767.660005655,73803,32.419636360522,54896581.299114004,1080821
2021-02-04T00:00:00.000Z,12.678887297964,10055.425233244896,5911.89859265089,0,2258,-0.005207823717000015,13.645443671822,537344,18601122.43954279,80069,33.964507821254,66591915.628297165,1104810
2021-02-05T00:00:00.000Z,13.223743767752,10055.425233244896,5911.89859265089,,2258,-0.005207823717000015,13.645443671822,537344,18601122.43954279,80069,33.964507821254,66591915.628297165,1104810
2021-02-06T00:00:00.000Z,11.708419370857,10055.425233244896,5911.89859265089,,2258,-0.005207823717000015,13.645443671822,537344,18601122.43954279,80069,33.964507821254,66591915.628297165,1104810
2021-02-07T00:00:00.000Z,10.271566773474,10055.425233244896,5911.89859265089,,2258,-0.005207823717000015,13.645443671822,537344,18601122.43954279,80069,33.964507821254,66591915.628297165,1104810
2021-02-08T00:00:00.000Z,9.32399894958,10055.425233244896,5911.89859265089,,2258,-0.005207823717000015,13.645443671822,537344,18601122.43954279,80069,33.964507821254,66591915.628297165,1104810
2021-02-09T00:00:00.000Z,9.517279780442,10055.425233244896,5911.89859265089,,2258,-0.005207823717000015,13.645443671822,537344,18601122.43954279,80069,33.964507821254,66591915.628297165,1104810
2021-02-10T00:00:00.000Z,9.90918524021,10055.425233244896,5911.89859265089,,2258,-0.005207823717000015,13.645443671822,537344,18601122.43954279,80069,33.964507821254,66591915.628297165,1104810
2021-02-11T00:00:00.000Z,9.486723989486,6928.587718963623,4387.862168729305,0,1916,0.023493708768000054,17.766382171522,507568,18500134.46079779,62513,34.944821230445,47012933.6829796,1052460
2021-02-12T00:00:00.000Z,10.317445665551,6928.587718963623,4387.862168729305,,1916,0.023493708768000054,17.766382171522,507568,18500134.46079779,62513,34.944821230445,47012933.6829796,1052460
2021-02-13T00:00:00.000Z,10.82141879598,6928.587718963623,4387.862168729305,,1916,0.023493708768000054,17.766382171522,507568,18500134.46079779,62513,34.944821230445,47012933.6829796,1052460
2021-02-14T00:00:00.000Z,9.694795183327,6928.587718963623,4387.862168729305,,1916,0.023493708768000054,17.766382171522,507568,18500134.46079779,62513,34.944821230445,47012933.6829796,1052460
2021-02-15T00:00:00.000Z,9.363655822459,6928.587718963623,4387.862168729305,,1916,0.023493708768000054,17.766382171522,507568,18500134.46079779,62513,34.944821230445,47012933.6829796,1052460
2021-02-16T00:00:00.000Z,11.326191921531,6928.587718963623,4387.862168729305,,1916,0.023493708768000054,17.766382171522,507568,18500134.46079779,62513,34.944821230445,47012933.6829796,1052460
2021-02-17T00:00:00.000Z,10.973532271986,6928.587718963623,4387.862168729305,,1916,0.023493708768000054,17.766382171522,507568,18500134.46079779,62513,34.944821230445,47012933.6829796,1052460
2021-02-18T00:00:00.000Z,13.335301080088,8118.859355449677,6711.383914768696,0,2389,-0.007370468038999989,14.398422859043,512257,18264790.355252348,94709,38.483790823723,63047303.23247357,1108202
2021-02-19T00:00:00.000Z,13.620478336117,8118.859355449677,6711.383914768696,,2389,-0.007370468038999989,14.398422859043,512257,18264790.355252348,94709,38.483790823723,63047303.23247357,1108202
2021-02-20T00:00:00.000Z,13.538715372505,8118.859355449677,6711.383914768696,,2389,-0.007370468038999989,14.398422859043,512257,18264790.355252348,94709,38.483790823723,63047303.23247357,1108202
2021-02-21T00:00:00.000Z,11.210209022193,8118.859355449677,6711.383914768696,,2389,-0.007370468038999989,14.398422859043,512257,18264790.355252348,94709,38.483790823723,63047303.23247357,1108202
2021-02-22T00:00:00.000Z,12.671674535296,8118.859355449677,6711.383914768696,,2389,-0.007370468038999989,14.398422859043,512257,18264790.355252348,94709,38.483790823723,63047303.23247357,1108202
2021-02-23T00:00:00.000Z,12.614402623258,8118.859355449677,6711.383914768696,,2389,-0.007370468038999989,14.398422859043,512257,18264790.355252348,94709,38.483790823723,63047303.23247357,1108202
2021-02-24T00:00:00.000Z,11.382206410507,8118.859355449677,6711.383914768696,,2389,-0.007370468038999989,14.398422859043,512257,18264790.355252348,94709,38.483790823723,63047303.23247357,1108202
2021-02-25T00:00:00.000Z,11.512770167187,7295.836151480675,4909.273106336594,0,2110,-0.007637388558000002,14.995630261803,480634,18229302.910094682,70502,40.038148411523,56051770.72156886,960656
2021-02-26T00:00:00.000Z,12.022583876219,7295.836151480675,4909.273106336594,,2110,-0.007637388558000002,14.995630261803,480634,18229302.910094682,70502,40.038148411523,56051770.72156886,960656
2021-02-27T00:00:00.000Z,11.581566423339,7295.836151480675,4909.273106336594,,2110,-0.007637388558000002,14.995630261803,480634,18229302.910094682,70502,40.038148411523,56051770.72156886,960656
2021-02-28T00:00:00.000Z,12.876129392231,7295.836151480675,4909.273106336594,,2110,-0.007637388558000002,14.995630261803,480634,18229302.910094682,70502,40.038148411523,56051770.72156886,960656
2021-03-01T00:00:00.000Z,11.443539127646,7295.836151480675,4909.273106336594,,2110,-0.007637388558000002,14.995630261803,480634,18229302.910094682,70502,40.038148411523,56051770.72156886,960656
2021-03-02T00:00:00.000Z,11.467760859747,7295.836151480675,4909.273106336594,,2110,-0.007637388558000002,14.995630261803,480634,18229302.910094682,70502,40.038148411523,56051770.72156886,960656
2021-03-03T00:00:00.000Z,11.695158922963,7295.836151480675,4909.273106336594,,2110,-0.007637388558000002,14.995630261803,480634,18229302.910094682,70502,40.038148411523,56051770.72156886,960656
2021-03-04T00:00:00.000Z,10.478228244913,6685.52429664135,4350.585546314716,0,2170,-0.011486850297000029,19.33075471563,519286,18197964.431766786,66030,41.135093297217,42872717.57087079,939721
2021-03-05T00:00:00.000Z,12.249996112498,6685.52429664135,4350.585546314716,,2170,-0.011486850297000029,19.33075471563,519286,18197964.431766786,66030,41.135093297217,42872717.57087079,939721
2021-03-06T00:00:00.000Z,16.324365049914,6685.52429664135,4350.585546314716,,2170,-0.011486850297000029,19.33075471563,519286,18197964.431766786,66030,41.135093297217,42872717.57087079,939721
2021-03-07T00:00:00.000Z,14.004157346035,6685.52429664135,4350.585546314716,,2170,-0.011486850297000029,19.33075471563,519286,18197964.431766786,66030,41.135093297217,42872717.57087079,939721
2021-03-08T00:00:00.000Z,13.048030826757,6685.52429664135,4350.585546314716,,2170,-0.011486850297000029,19.33075471563,519286,18197964.431766786,66030,41.135093297217,42872717.57087079,939721
2021-03-09T00:00:00.000Z,11.969000854157,6685.52429664135,4350.585546314716,,2170,-0.011486850297000029,19.33075471563,519286,18197964.431766786,66030,41.135093297217,42872717.57087079,939721
2021-03-10T00:00:00.000Z,11.859764940376,6685.52429664135,4350.585546314716,,2170,-0.011486850297000029,19.33075471563,519286,18197964.431766786,66030,41.135093297217,42872717.57087079,939721
2021-03-11T00:00:00.000Z,12.410327710788,6199.495146214962,4067.60383784771,0,2749,0.014386095157999934,22.932083118531,502425,17961998.19698395,52526,39.373713631451,37191515.78576142,1067763
2021-03-12T00:00:00.000Z,11.165448246731,6199.495146214962,4067.60383784771,,2749,0.014386095157999934,22.932083118531,502425,17961998.19698395,52526,39.373713631451,37191515.78576142,1067763
2021-03-13T00:00:00.000Z,10.75714006359,6199.495146214962,4067.60383784771,,2749,0.014386095157999934,22.932083118531,502425,17961998.19698395,52526,39.373713631451,37191515.78576142,1067763
2021-03-14T00:00:00.000Z,9.329381742731,6199.495146214962,4067.60383784771,,2749,0.014386095157999934,22.932083118531,502425,17961998.19698395,52526,39.373713631451,37191515.78576142,1067763
2021-03-15T00:00:00.000Z,9.029644843626,6199.495146214962,4067.60383784771,,2749,0.014386095157999934,22.932083118531,502425,17961998.19698395,52526,39.373713631451,37191515.78576142,1067763
2021-03-16T00:00:00.000Z,9.202812878466,6199.495146214962,4067.60383784771,,2749,0.014386095157999934,22.932083118531,502425,17961998.19698395,52526,39.373713631451,37191515.78576142,1067763
2021-03-17T00:00:00.000Z,8.511936892174,6199.495146214962,4067.60383784771,,2749,0.014386095157999934,22.932083118531,502425,17961998.19698395,52526,39.373713631451,37191515.78576142,1067763
2021-03-18T00:00:00.000Z,9.381887691449,5583.16004961729,3685.068297922611,0,2552,-0.042462917667000055,25.210221384124,532162,17855302.348153777,46107,39.728215388289,33057688.57086296,1046461
2021-03-19T00:00:00.000Z,9.430214447766,5583.16004961729,3685.068297922611,,2552,-0.042462917667000055,25.210221384124,532162,17855302.348153777,46107,39.728215388289,33057688.57086296,1046461
2021-03-20T00:00:00.000Z,9.611716633004,5583.16004961729,3685.068297922611,,2552,-0.042462917667000055,25.210221384124,532162,17855302.348153777,46107,39.728215388289,33057688.57086296,1046461
2021-03-21T00:00:00.000Z,8.537623586027,5583.16004961729,3685.068297922611,,2552,-0.042462917667000055,25.210221384124,532162,17855302.348153777,46107,39.728215388289,33057688.57086296,1046461
2021-03-22T00:00:00.000Z,8.913755005236,5583.16004961729,3685.068297922611,,2552,-0.042462917667000055,25.210221384124,532162,17855302.348153777,46107,39.728215388289,33057688.57086296,1046461
2021-03-23T00:00:00.000Z,8.483878306778,5583.16004961729,3685.068297922611,,2552,-0.042462917667000055,25.210221384124,532162,17855302.348153777,46107,39.728215388289,33057688.57086296,1046461
2021-03-24T00:00:00.000Z,8.568869415191,5583.16004961729,3685.068297922611,,2552,-0.042462917667000055,25.210221384124,532162,17855302.348153777,46107,39.728215388289,33057688.57086296,1046461
2021-03-25T00:00:00.000Z,8.251195011472,6132.26131093502,4072.659501731396,0,2159,0.027724666392000108,24.19498702185,537380,18200138.641490553,51164,38.791608715202,36604005.65302737,1016414
2021-03-26T00:00:00.000Z,10.178321315902,6132.26131093502,4072.659501731396,,2159,0.027724666392000108,24.19498702185,537380,18200138.641490553,51164,38.791608715202,36604005.65302737,1016414
2021-03-27T00:00:00.000Z,9.107004607563,6132.26131093502,4072.659501731396,,2159,0.027724666392000108,24.19498702185,537380,18200138.641490553,51164,38.791608715202,36604005.65302737,1016414
2021-03-28T00:00:00.000Z,9.343279743359,6132.26131093502,4072.659501731396,,2159,0.027724666392000108,24.19498702185,537380,18200138.641490553,51164,38.791608715202,36604005.65302737,1016414
2021-03-29T00:00:00.000Z,12.880692603314,6132.26131093502,4072.659501731396,,2159,0.027724666392000108,24.19498702185,537380,18200138.641490553,51164,38.791608715202,36604005.65302737,1016414
2021-03-30T00:00:00.000Z,11.395438302493,6132.26131093502,4072.659501731396,,2159,0.027724666392000108,24.19498702185,537380,18200138.641490553,51164,38.791608715202,36604005.65302737,1016414
2021-03-31T00:00:00.000Z,11.122168781569,6132.26131093502,4072.659501731396,,2159,0.027724666392000108,24.19498702185,537380,18200138.641490553,51164,38.791608715202,36604005.65302737,1016414
2021-04-01T00:00:00.000Z,11.443669801674,7247.225396811962,4763.896702706814,0,1330,-0.01956250450899999,14.431315677346,532371,17973577.878831882,71110,45.081562563643,81794713.96545458,1083429
2021-04-02T00:00:00.000Z,15.799100946086,7247.225396811962,4763.896702706814,,1330,-0.01956250450899999,14.431315677346,532371,17973577.878831882,71110,45.081562563643,81794713.96545458,1083429
2021-04-03T00:00:00.000Z,13.355285462594,7247.225396811962,4763.896702706814,,1330,-0.01956250450899999,14.431315677346,532371,17973577.878831882,71110,45.081562563643,81794713.96545458,1083429
2021-04-04T00:00:00.000Z,11.916824503727,7247.225396811962,4763.896702706814,,1330,-0.01956250450899999,14.431315677346,532371,17973577.878831882,71110,45.081562563643,81794713.96545458,1083429
2021-04-05T00:00:00.000Z,8.212858339909,7247.225396811962,4763.896702706814,,1330,-0.01956250450899999,14.431315677346,532371,17973577.878831882,71110,45.081562563643,81794713.96545458,1083429
2021-04-06T00:00:00.000Z,8.173589481612,7247.225396811962,4763.896702706814,,1330,-0.01956250450899999,14.431315677346,532371,17973577.878831882,71110,45.081562563643,81794713.96545458,1083429
2021-04-07T00:00:00.000Z,8.548602648904,7247.225396811962,4763.896702706814,,1330,-0.01956250450899999,14.431315677346,532371,17973577.878831882,71110,45.081562563643,81794713.96545458,1083429
2021-04-08T00:00:00.000Z,8.881971817301,7515.731939077377,4709.81060987711,0,2250,0.03126301260800002,23.494255658827,591907,17763739.658486184,64414,43.971701102903,35971783.62762091,1109989
2021-04-09T00:00:00.000Z,8.664138798677,7515.731939077377,4709.81060987711,,2250,0.03126301260800002,23.494255658827,591907,17763739.658486184,64414,43.971701102903,35971783.62762091,1109989
2021-04-10T00:00:00.000Z,9.102774792925,7515.731939077377,4709.81060987711,,2250,0.03126301260800002,23.494255658827,591907,17763739.658486184,64414,43.971701102903,35971783.62762091,1109989
2021-04-11T00:00:00.000Z,8.124916946073,7515.731939077377,4709.81060987711,,2250,0.03126301260800002,23.494255658827,591907,17763739.658486184,64414,43.971701102903,35971783.62762091,1109989
2021-04-12T00:00:00.000Z,10.036410749129,7515.731939077377,4709.81060987711,,2250,0.03126301260800002,23.494255658827,591907,17763739.658486184,64414,43.971701102903,35971783.62762091,1109989
2021-04-13T00:00:00.000Z,8.983546886681,7515.731939077377,4709.81060987711,,2250,0.03126301260800002,23.494255658827,591907,17763739.658486184,64414,43.971701102903,35971783.62762091,1109989
2021-04-14T00:00:00.000Z,8.343600574266,7515.731939077377,4709.81060987711,,2250,0.03126301260800002,23.494255658827,591907,17763739.658486184,64414,43.971701102903,35971783.62762091,1109989
2021-04-15T00:00:00.000Z,10.49414591352,9955.811752915382,6786.859239280224,0,2733,-0.002272519607000034,20.903876063875,699954,17267386.851343963,78980,47.772710149131,41197941.77624167,1515976
2021-04-16T00:00:00.000Z,6.06621490298,9955.811752915382,6786.859239280224,,2733,-0.002272519607000034,20.903876063875,699954,17267386.851343963,78980,47.772710149131,41197941.77624167,1515976
2021-04-17T00:00:00.000Z,5.976903425766,9955.811752915382,6786.859239280224,,2733,-0.002272519607000034,20.903876063875,699954,17267386.851343963,78980,47.772710149131,41197941.77624167,1515976
2021-04-18T00:00:00.000Z,6.672070064802,9955.811752915382,6786.859239280224,,2733,-0.002272519607000034,20.903876063875,699954,17267386.851343963,78980,47.772710149131,41197941.77624167,1515976
2021-04-19T00:00:00.000Z,5.988751219571,9955.811752915382,6786.859239280224,,2733,-0.002272519607000034,20.903876063875,699954,17267386.851343963,78980,47.772710149131,41197941.77624167,1515976
2021-04-20T00:00:00.000Z,6.508163866508,9955.811752915382,6786.859239280224,,2733,-0.002272519607000034,20.903876063875,699954,17267386.851343963,78980,47.772710149131,41197941.77624167,1515976
2021-04-21T00:00:00.000Z,8.843355279179,9955.811752915382,6786.859239280224,,2733,-0.002272519607000034,20.903876063875,699954,17267386.851343963,78980,47.772710149131,41197941.77624167,1515976
2021-04-22T00:00:00.000Z,12.524046774859,11180.512473165989,7483.425736367702,0,3199,0.022297547993999967,16.684330241826,643456,17519606.148800034,82737,49.745939181436,52079287.80148684,1334681
2021-04-23T00:00:00.000Z,8.111163285166,11180.512473165989,7483.425736367702,,3199,0.022297547993999967,16.684330241826,643456,17519606.148800034,82737,49.745939181436,52079287.80148684,1334681
2021-04-24T00:00:00.000Z,8.60590396863,11180.512473165989,7483.425736367702,,3199,0.022297547993999967,16.684330241826,643456,17519606.148800034,82737,49.745939181436,52079287.80148684,1334681
2021-04-25T00:00:00.000Z,9.42147960041,11180.512473165989,7483.425736367702,,3199,0.022297547993999967,16.684330241826,643456,17519606.148800034,82737,49.745939181436,52079287.80148684,1334681
2021-04-26T00:00:00.000Z,9.69511822956,11180.512473165989,7483.425736367702,,3199,0.022297547993999967,16.684330241826,643456,17519606.148800034,82737,49.745939181436,52079287.80148684,1334681
2021-04-27T00:00:00.000Z,11.049897346199,11180.512473165989,7483.425736367702,,3199,0.022297547993999967,16.684330241826,643456,17519606.148800034,82737,49.745939181436,52079287.80148684,1334681
2021-04-28T00:00:00.000Z,13.042157594671,11180.512473165989,7483.425736367702,,3199,0.022297547993999967,16.684330241826,643456,17519606.148800034,82737,49.745939181436,52079287.80148684,1334681
2021-04-29T00:00:00.000Z,12.857212256346,17447.83913165331,11050.073720872402,0,2269,0.035797837515999964,14.884636037284,704376,17415251.454996884,111606,49.039774037449,55880208.84502909,1088587
2021-04-30T00:00:00.000Z,11.096293400655,17447.83913165331,11050.073720872402,,2269,0.035797837515999964,14.884636037284,704376,17415251.454996884,111606,49.039774037449,55880208.84502909,1088587
2021-05-01T00:00:00.000Z,13.996151165602,17447.83913165331,11050.073720872402,,2269,0.035797837515999964,14.884636037284,704376,17415251.454996884,111606,49.039774037449,55880208.84502909,1088587
2021-05-02T00:00:00.000Z,14.047517160077,17447.83913165331,11050.073720872402,,2269,0.035797837515999964,14.884636037284,704376,17415251.454996884,111606,49.039774037449,55880208.84502909,1088587
2021-05-03T00:00:00.000Z,22.662516901259,17447.83913165331,11050.073720872402,,2269,0.035797837515999964,14.884636037284,704376,17415251.454996884,111606,49.039774037449,55880208.84502909,1088587
2021-05-04T00:00:00.000Z,13.793664447504,17447.83913165331,11050.073720872402,,2269,0.035797837515999964,14.884636037284,704376,17415251.454996884,111606,49.039774037449,55880208.84502909,1088587
2021-05-05T00:00:00.000Z,9.492161054506,17447.83913165331,11050.073720872402,,2269,0.035797837515999964,14.884636037284,704376,17415251.454996884,111606,49.039774037449,55880208.84502909,1088587
2021-05-06T00:00:00.000Z,10.583607636044,16372.352162241936,12615.875022947788,0,1909,-0.09019482636499998,13.54843198145,730109,17259626.661069665,143976,49.106855718915,87641766.56690241,1573121
2021-05-07T00:00:00.000Z,8.894301447871,16372.352162241936,12615.875022947788,,1909,-0.09019482636499998,13.54843198145,730109,17259626.661069665,143976,49.106855718915,87641766.56690241,1573121
2021-05-08T00:00:00.000Z,11.024098242195,16372.352162241936,12615.875022947788,,1909,-0.09019482636499998,13.54843198145,730109,17259626.661069665,143976,49.106855718915,87641766.56690241,1573121
2021-05-09T00:00:00.000Z,9.288502426056,16372.352162241936,12615.875022947788,,1909,-0.09019482636499998,13.54843198145,730109,17259626.661069665,143976,49.106855718915,87641766.56690241,1573121
2021-05-10T00:00:00.000Z,14.649739336628,16372.352162241936,12615.875022947788,,1909,-0.09019482636499998,13.54843198145,730109,17259626.661069665,143976,49.106855718915,87641766.56690241,1573121
2021-05-11T00:00:00.000Z,11.631963574852,16372.352162241936,12615.875022947788,,1909,-0.09019482636499998,13.54843198145,730109,17259626.661069665,143976,49.106855718915,87641766.56690241,1573121
2021-05-12T00:00:00.000Z,14.17735132717,16372.352162241936,12615.875022947788,,1909,-0.09019482636499998,13.54843198145,730109,17259626.661069665,143976,49.106855718915,87641766.56690241,1573121
